property_id,name,address,price,sq_ft,collected_at,source,listing_id,coordinates,area,type
,,,149615,,2026-04-10T19:53:26.954135,LoopNet API,38985531,"[[-77.635785, 43.095101]]",2611,Office
,,,862219,,2026-04-10T19:53:26.954136,LoopNet API,38816016,"[[-77.66101, 43.149414]]",3219,Office
,,,125518,,2026-04-10T19:53:26.954137,LoopNet API,38794915,"[[-77.651745, 43.145283]]",4363,Office
,,,1680091,,2026-04-10T19:53:26.954138,LoopNet API,38693769,"[[-77.642082, 43.222331]]",1638,Industrial
,,,812381,,2026-04-10T19:53:26.954140,LoopNet API,38658005,"[[-77.649384, 43.161883]]",3482,Office
,,,334425,,2026-04-10T19:53:26.954141,LoopNet API,38636419,"[[-77.626949, 43.16643], [-77.600855, 43.173812]]",4487,Office
,,,609691,,2026-04-10T19:53:26.954142,LoopNet API,38636410,"[[-77.661895, 43.046676]]",4644,Industrial
,,,1197319,,2026-04-10T19:53:26.954144,LoopNet API,38610227,"[[-77.564976, 43.14901]]",1014,Multi-Family
,,,512580,,2026-04-10T19:53:26.954145,LoopNet API,38579493,"[[-77.65508, 43.153301]]",1175,Multi-Family
,,,1746423,,2026-04-10T19:53:26.954147,LoopNet API,38553022,"[[-77.599309, 43.157494]]",2764,Retail
,,,1247530,,2026-04-10T19:53:26.954148,LoopNet API,38530756,"[[-77.59832, 43.159179]]",1619,Office
,,,545999,,2026-04-10T19:53:26.954151,LoopNet API,38530691,"[[-77.599626, 43.159095]]",1515,Industrial
,,,1635443,,2026-04-10T19:53:26.954152,LoopNet API,38500653,"[[-77.59903, 43.142998]]",857,Office
,,,1593306,,2026-04-10T19:53:26.954153,LoopNet API,38455770,"[[-77.63365, 43.197508]]",1869,Retail
,,,1846836,,2026-04-10T19:53:26.954155,LoopNet API,38433685,"[[-77.509827, 43.178265]]",1542,Retail
,,,1223885,,2026-04-10T19:53:26.954156,LoopNet API,38423222,"[[-77.670455, 43.205365]]",3064,Retail
,,,280655,,2026-04-10T19:53:26.954157,LoopNet API,38410033,"[[-77.612807, 43.165168]]",1881,Retail
,,,995405,,2026-04-10T19:53:26.954158,LoopNet API,38391803,"[[-77.69616, 43.221334]]",2828,Multi-Family
,,,1258902,,2026-04-10T19:53:26.954160,LoopNet API,38357735,"[[-77.61102, 43.25571]]",1355,Industrial
,,,1613858,,2026-04-10T19:53:26.954161,LoopNet API,38353121,"[[-77.487226, 43.118583]]",2849,Office
,,,1378706,,2026-04-10T19:53:26.954162,LoopNet API,38337053,"[[-77.736792, 43.182119]]",909,Office
,,,1413455,,2026-04-10T19:53:26.954163,LoopNet API,38306416,"[[-77.618951, 43.10377], [-77.619241, 43.104197]]",2978,Multi-Family
,,,967044,,2026-04-10T19:53:26.954164,LoopNet API,38263561,"[[-77.66493, 43.131087]]",4403,Industrial
,,,1350178,,2026-04-10T19:53:26.954166,LoopNet API,38223668,"[[-77.508242, 43.18241]]",1858,Multi-Family
,,,1101184,,2026-04-10T19:53:26.954167,LoopNet API,38013173,"[[-77.653018, 43.149681]]",2101,Multi-Family
,,,826389,,2026-04-10T19:53:26.954168,LoopNet API,37994174,"[[-77.675616, 43.037633]]",4422,Multi-Family
,,,891551,,2026-04-10T19:53:26.954169,LoopNet API,37974523,"[[-77.606928, 43.160039]]",3366,Industrial
,,,1197204,,2026-04-10T19:53:26.954171,LoopNet API,37938064,"[[-77.609412, 43.159125]]",2628,Industrial
,,,695694,,2026-04-10T19:53:26.954172,LoopNet API,37863022,"[[-77.66444, 43.13292]]",3595,Industrial
,,,1189698,,2026-04-10T19:53:26.954173,LoopNet API,37840949,"[[-77.607784, 43.14062]]",1180,Multi-Family
,,,1404933,,2026-04-10T19:53:26.954174,LoopNet API,37766162,"[[-77.659114, 43.15824]]",2467,Industrial
,,,1806204,,2026-04-10T19:53:26.954176,LoopNet API,37685380,"[[-77.640861, 43.080778]]",1327,Multi-Family
,,,1779010,,2026-04-10T19:53:26.954177,LoopNet API,37564679,"[[-77.601539, 43.089175], [-77.602465, 43.089255]]",2392,Multi-Family
,,,1968740,,2026-04-10T19:53:26.954178,LoopNet API,37409507,"[[-77.703288, 43.18576]]",1026,Office
,,,961587,,2026-04-10T19:53:26.954179,LoopNet API,37029121,"[[-77.704267, 43.185293]]",3792,Office
,,,182780,,2026-04-10T19:53:26.954180,LoopNet API,36999876,"[[-77.618147, 43.103253]]",4424,Industrial
,,,1653450,,2026-04-10T19:53:26.954181,LoopNet API,36911005,"[[-77.665334, 43.133994]]",2742,Industrial
,,,443415,,2026-04-10T19:53:26.954183,LoopNet API,36845807,"[[-77.521768, 43.091687]]",2603,Retail
,,,1706314,,2026-04-10T19:53:26.954184,LoopNet API,36693922,"[[-77.618859, 43.102351]]",4631,Multi-Family
,,,1652852,,2026-04-10T19:53:26.954185,LoopNet API,36611613,"[[-77.628904, 43.174154]]",4888,Industrial
,,,914586,,2026-04-10T19:53:26.954187,LoopNet API,36398849,"[[-77.581112, 43.0941]]",1004,Multi-Family
,,,1895688,,2026-04-10T19:53:26.954188,LoopNet API,35789458,"[[-77.710627, 43.146659]]",2860,Multi-Family
,,,1507916,,2026-04-10T19:53:26.954189,LoopNet API,35561380,"[[-77.603447, 43.147115]]",2645,Multi-Family
,,,1431290,,2026-04-10T19:53:26.954192,LoopNet API,35079036,"[[-77.668244, 43.165093]]",752,Retail
,,,1393302,,2026-04-10T19:53:26.954193,LoopNet API,35029105,"[[-77.593411, 43.12617]]",897,Retail
,,,948497,,2026-04-10T19:53:26.954194,LoopNet API,34615706,"[[-77.631762, 43.087828]]",2298,Industrial
,,,1020739,,2026-04-10T19:53:26.954196,LoopNet API,34483921,"[[-77.628616, 43.135441]]",4716,Industrial
,,,1760706,,2026-04-10T19:53:26.954198,LoopNet API,33831590,"[[-77.761502, 43.097409]]",2579,Multi-Family
,,,168850,,2026-04-10T19:53:26.954200,LoopNet API,33830092,"[[-77.734078, 43.095041]]",1201,Industrial
,,,547191,,2026-04-10T19:53:26.954201,LoopNet API,33162249,"[[-77.611413, 43.155727]]",3876,Multi-Family
,,,513533,,2026-04-10T19:53:26.954203,LoopNet API,33041169,"[[-77.593028, 43.146437]]",2838,Retail
,,,1926470,,2026-04-10T19:53:26.954204,LoopNet API,32968464,"[[-77.589541, 43.144419]]",2357,Retail
,,,1926502,,2026-04-10T19:53:26.954206,LoopNet API,32876301,"[[-77.693209, 43.210131]]",504,Retail
,,,822468,,2026-04-10T19:53:26.954207,LoopNet API,32654787,"[[-77.650142, 43.135638]]",3591,Retail
,,,1666111,,2026-04-10T19:53:26.954208,LoopNet API,32554456,"[[-77.615191, 43.159897]]",1396,Multi-Family
,,,193261,,2026-04-10T19:53:26.954209,LoopNet API,32108855,"[[-77.561308, 43.204157]]",4028,Industrial
,,,434813,,2026-04-10T19:53:26.954211,LoopNet API,31478200,"[[-77.673524, 43.109445]]",3118,Office
,,,701018,,2026-04-10T19:53:26.954212,LoopNet API,31300848,"[[-77.455286, 43.209852]]",1945,Industrial
,,,865045,,2026-04-10T19:53:26.954213,LoopNet API,30644543,"[[-77.623535, 43.147484]]",2015,Multi-Family
,,,378099,,2026-04-10T19:53:26.954214,LoopNet API,30346044,"[[-77.608702, 43.156989]]",4377,Multi-Family
,,,1062138,,2026-04-10T19:53:26.954215,LoopNet API,29800269,"[[-77.5831, 43.092362]]",4584,Multi-Family
,,,187045,,2026-04-10T19:53:26.954216,LoopNet API,29057874,"[[-77.636271, 43.0941]]",3901,Multi-Family
,,,1915984,,2026-04-10T19:53:26.954218,LoopNet API,28764317,"[[-74.193444, 40.921858], [-77.656597, 43.11786]]",4178,Retail
,,,858616,,2026-04-10T19:53:26.954219,LoopNet API,28639149,"[[-77.620477, 43.086632]]",1521,Office
,,,654971,,2026-04-10T19:53:26.954220,LoopNet API,28431245,"[[-77.587104, 43.18259]]",1393,Multi-Family
,,,1157139,,2026-04-10T19:53:26.954221,LoopNet API,27373913,"[[-77.616208, 43.068077]]",1766,Office
,,,1666300,,2026-04-10T19:53:26.954223,LoopNet API,25060286,"[[-77.731417, 43.213995]]",4983,Industrial
,,,893274,,2026-04-10T19:53:26.954224,LoopNet API,24504892,"[[-77.602434, 43.161704]]",1915,Industrial
,,,1125751,,2026-04-10T19:53:26.954225,LoopNet API,22039846,"[[-77.711586, 43.210741]]",4708,Multi-Family
,,,182018,,2026-04-10T19:53:26.954226,LoopNet API,18800479,"[[-77.697693, 43.105656]]",4463,Multi-Family
,,,473675,,2026-04-10T19:53:26.954227,LoopNet API,16334777,"[[-77.735362, 43.214659]]",4333,Retail
,,,813594,,2026-04-10T19:53:26.954234,LoopNet API,9282621,"[[-77.66594, 43.014168]]",4101,Industrial
,,,1771526,,2026-04-10T19:53:26.954236,LoopNet API,39690768,"[[-77.636795, 43.199908]]",2962,Office
,,,328412,,2026-04-10T19:53:26.954237,LoopNet API,39543460,"[[-77.598923, 43.210388]]",1571,Retail
,,,944824,,2026-04-10T19:53:26.954240,LoopNet API,39135136,"[[-77.450523, 43.107187]]",1714,Multi-Family
,,,717652,,2026-04-10T19:53:26.954241,LoopNet API,38704259,"[[-77.695072, 43.217637]]",4979,Industrial
,,,846806,,2026-04-10T19:53:26.954242,LoopNet API,37835183,"[[-77.689202, 43.184202]]",4143,Multi-Family
,,,940064,,2026-04-10T19:53:26.954243,LoopNet API,37802144,"[[-77.729757, 43.216637]]",4501,Industrial
,,,275165,,2026-04-10T19:53:26.954245,LoopNet API,37685159,"[[-77.507708, 43.180254]]",2548,Retail
,,,552069,,2026-04-10T19:53:26.954246,LoopNet API,37672628,"[[-77.58338, 43.161273]]",3534,Office
,,,363295,,2026-04-10T19:53:26.954247,LoopNet API,36753479,"[[-77.609031, 43.188089]]",740,Industrial
,,,1239759,,2026-04-10T19:53:26.954248,LoopNet API,35918214,"[[-77.598063, 43.158212]]",534,Industrial
,,,1184860,,2026-04-10T19:53:26.954250,LoopNet API,34615563,"[[-77.606169, 43.123466]]",4134,Multi-Family
,,,1480156,,2026-04-10T19:53:26.954251,LoopNet API,33967070,"[[-77.600692, 43.090541]]",3656,Industrial
,,,828643,,2026-04-10T19:53:26.954252,LoopNet API,33594054,"[[-77.59515, 43.197256]]",1407,Retail
,,,1500768,,2026-04-10T19:53:26.954254,LoopNet API,33563624,"[[-77.670594, 43.205411]]",4946,Retail
,,,661655,,2026-04-10T19:53:26.954256,LoopNet API,31365120,"[[-77.617893, 43.104205]]",4171,Industrial
,,,1366746,,2026-04-10T19:53:26.954257,LoopNet API,31072254,"[[-77.672354, 43.208394]]",2706,Office
,,,414758,,2026-04-10T19:53:26.954258,LoopNet API,29679893,"[[-77.625991, 43.083275]]",1572,Industrial
,,,1615727,,2026-04-10T19:53:26.954260,LoopNet API,28677556,"[[-77.496353, 43.128384]]",3120,Industrial
,,,1666667,,2026-04-10T19:53:26.954261,LoopNet API,27340026,"[[-77.596171, 43.094725]]",2823,Retail
,,,545927,,2026-04-10T19:53:26.954262,LoopNet API,25423067,"[[-77.660068, 43.189489]]",2151,Multi-Family
,,,1521733,,2026-04-10T19:53:26.954263,LoopNet API,39240335,"[[-77.626972, 43.266573]]",3986,Multi-Family
,,,1494132,,2026-04-10T19:53:26.954264,LoopNet API,38506503,"[[-77.722156, 43.147954]]",4715,Office
,,,1866332,,2026-04-10T19:53:26.954266,LoopNet API,39688759,"[[-77.491895, 43.134963]]",2620,Retail
,,,1667725,,2026-04-10T19:53:26.954267,LoopNet API,39493768,"[[-77.652739, 43.183327]]",2668,Retail
,,,1484589,,2026-04-10T19:53:26.954268,LoopNet API,39179151,"[[-77.637042, 43.21747]]",732,Multi-Family
,,,1698795,,2026-04-10T19:53:26.954269,LoopNet API,39135313,"[[-77.59963, 43.147174]]",3231,Retail
,,,1150516,,2026-04-10T19:53:26.954270,LoopNet API,39029056,"[[-77.629854, 43.253288]]",3899,Retail
,,,581161,,2026-04-10T19:53:26.954272,LoopNet API,38805754,"[[-77.609516, 43.159373], [-77.60937, 43.159498], [-77.609022, 43.159498]]",4096,Industrial
,,,737077,,2026-04-10T19:53:26.954273,LoopNet API,38672790,"[[-77.695841, 43.252085]]",2857,Retail
,,,958085,,2026-04-10T19:53:26.954274,LoopNet API,38667709,"[[-77.684791, 43.163939]]",1804,Industrial
,,,1613532,,2026-04-10T19:53:26.954276,LoopNet API,38657835,"[[-77.680431, 43.165312]]",4734,Retail
,,,1835275,,2026-04-10T19:53:26.954277,LoopNet API,38642840,"[[-77.63687, 43.178827], [-77.642536, 43.179533], [-77.642392, 43.179532], [-77.62665, 43.14951], [-77.62825, 43.15788], [-77.60167, 43.17348], [-77.64267, 43.17865], [-77.574784, 43.159554], [-77.642874, 43.178356], [-77.64269, 43.17833], [-77.648616, 43.175477]]",4524,Office
,,,1552950,,2026-04-10T19:53:26.954278,LoopNet API,38392450,"[[-77.563914, 43.165658]]",2337,Retail
,,,817677,,2026-04-10T19:53:26.954279,LoopNet API,38349243,"[[-77.630426, 43.152136]]",1920,Retail
,,,116082,,2026-04-10T19:53:26.954284,LoopNet API,38336132,"[[-77.606721, 43.148846]]",1474,Retail
,,,1190100,,2026-04-10T19:53:26.954285,LoopNet API,37642625,"[[-77.521411, 43.091164]]",1983,Office
,,,1660136,,2026-04-10T19:53:26.954287,LoopNet API,37635578,"[[-77.605897, 43.163075]]",2194,Office
,,,1197190,,2026-04-10T19:53:26.954288,LoopNet API,37597791,"[[-77.622107, 43.237705], [-77.650804, 43.149728], [-77.621603, 43.239027]]",1807,Retail
,,,1431839,,2026-04-10T19:53:26.954289,LoopNet API,36946149,"[[-77.640255, 43.216379]]",1144,Retail
,,,1841853,,2026-04-10T19:53:26.954299,LoopNet API,36759255,"[[-77.555457, 43.176733]]",2702,Industrial
,,,1046479,,2026-04-10T19:53:26.954300,LoopNet API,36720805,"[[-77.507789, 43.181558]]",3989,Retail
,,,930265,,2026-04-10T19:53:26.954301,LoopNet API,36541756,"[[-77.609937, 43.162058]]",4021,Industrial
,,,822858,,2026-04-10T19:53:26.954303,LoopNet API,36012352,"[[-77.547591, 43.226692]]",2616,Retail
,,,1966856,,2026-04-10T19:53:26.954304,LoopNet API,35743582,"[[-77.552951, 43.1471]]",1441,Retail
,,,1901034,,2026-04-10T19:53:26.954305,LoopNet API,35635912,"[[-77.663813, 43.204382]]",1855,Multi-Family
,,,601172,,2026-04-10T19:53:26.954306,LoopNet API,33872004,"[[-77.483396, 43.203826]]",4040,Multi-Family
,,,109084,,2026-04-10T19:53:26.954308,LoopNet API,33820009,"[[-77.599713, 43.172094]]",4184,Multi-Family
,,,136614,,2026-04-10T19:53:26.954309,LoopNet API,33012857,"[[-77.750032, 43.254493]]",1008,Multi-Family
,,,1869503,,2026-04-10T19:53:26.954310,LoopNet API,32888406,"[[-77.658047, 43.128951]]",1872,Industrial
,,,442803,,2026-04-10T19:53:26.954311,LoopNet API,32669501,"[[-77.438521, 43.130325]]",1213,Office
,,,127532,,2026-04-10T19:53:26.954315,LoopNet API,30842456,"[[-77.645307, 43.123657]]",3603,Multi-Family
,,,1631384,,2026-04-10T19:53:26.954316,LoopNet API,30058882,"[[-77.650628, 43.131562]]",1882,Industrial
,,,1075686,,2026-04-10T19:53:26.954317,LoopNet API,28535219,"[[-77.640383, 43.058454]]",4816,Office
,,,554803,,2026-04-10T19:53:26.954318,LoopNet API,25194189,"[[-77.5988, 43.20861]]",4380,Retail
,,,926682,,2026-04-10T19:53:26.954319,LoopNet API,37336938,"[[-77.68565, 43.186082]]",2987,Industrial
,,,427917,,2026-04-10T19:53:26.954321,LoopNet API,35191239,"[[-77.462175, 43.110628]]",4432,Multi-Family
,,,1203119,,2026-04-10T19:53:26.954322,LoopNet API,29771223,"[[-77.599426, 43.193142], [-77.599521, 43.192894], [-77.599646, 43.193356]]",4315,Retail
,,,1051743,,2026-04-10T19:53:26.954323,LoopNet API,25271303,"[[-77.652613, 43.187679]]",1895,Industrial
,,,1475544,,2026-04-10T19:53:26.954324,LoopNet API,37144799,"[[-77.445522, 43.127799], [-77.446778, 43.126919]]",1033,Office
,,,1091910,,2026-04-10T19:57:54.103214,LoopNet API,33157222,"[[-77.629305, 43.193999]]",567,Office
,,,1383701,,2026-04-10T19:57:54.103225,LoopNet API,39251110,"[[-77.477505, 43.204216]]",3470,Office
,,,1798049,,2026-04-10T19:57:54.103227,LoopNet API,39817288,"[[-77.630988, 43.19586]]",590,Office
,,,555406,,2026-04-10T19:57:54.103229,LoopNet API,39712189,"[[-77.678778, 43.108532]]",4965,Industrial
,,,828729,,2026-04-10T19:57:54.103231,LoopNet API,39625204,"[[-77.7088, 43.146607]]",3110,Multi-Family
,,,371911,,2026-04-10T19:57:54.103233,LoopNet API,39616616,"[[-77.696694, 43.183124]]",4214,Office
,,,617796,,2026-04-10T19:57:54.103237,LoopNet API,39602403,"[[-77.452169, 43.208601]]",1003,Industrial
,,,1107101,,2026-04-10T19:57:54.103239,LoopNet API,39587954,"[[-77.699985, 43.149222]]",2914,Multi-Family
,,,1066363,,2026-04-10T19:57:54.103240,LoopNet API,39577570,"[[-77.732281, 43.21782]]",3333,Retail
,,,1981618,,2026-04-10T19:57:54.103242,LoopNet API,39558241,"[[-77.486755, 43.079174]]",4917,Industrial
,,,764088,,2026-04-10T19:57:54.103243,LoopNet API,39432321,"[[-77.603237, 43.115479]]",4280,Retail
,,,1874457,,2026-04-10T19:57:54.103245,LoopNet API,39402981,"[[-77.569621, 43.201708]]",4305,Industrial
,,,781950,,2026-04-10T19:57:54.103246,LoopNet API,39388644,"[[-77.583062, 43.163556]]",4616,Multi-Family
,,,1628568,,2026-04-10T19:57:54.103248,LoopNet API,39323587,"[[-77.628679, 43.099292]]",1191,Industrial
,,,153294,,2026-04-10T19:57:54.103249,LoopNet API,39322261,"[[-77.628546, 43.135555], [-77.62244, 43.13992], [-77.62866, 43.13642], [-77.64013, 43.12885]]",3867,Industrial
,,,1920762,,2026-04-10T19:57:54.103251,LoopNet API,39317559,"[[-77.652737, 43.184384]]",1729,Industrial
,,,310328,,2026-04-10T19:57:54.103252,LoopNet API,39302800,"[[-77.687407, 43.208923]]",4130,Multi-Family
,,,1679460,,2026-04-10T19:57:54.103253,LoopNet API,39292350,"[[-77.621133, 43.082114]]",1777,Office
,,,1803299,,2026-04-10T19:57:54.103255,LoopNet API,39270340,"[[-77.596377, 43.140599], [-77.595678, 43.140665], [-77.596294, 43.140951], [-77.596385, 43.140912], [-77.596329, 43.140442]]",1932,Office
,,,142620,,2026-04-10T19:57:54.103256,LoopNet API,39265429,"[[-77.579476, 43.138666]]",2586,Office
,,,257829,,2026-04-10T19:57:54.103258,LoopNet API,39265207,"[[-77.579987, 43.150797]]",4681,Office
,,,1757364,,2026-04-10T19:57:54.103259,LoopNet API,39228650,"[[-77.615279, 43.101188]]",4195,Industrial
,,,1760881,,2026-04-10T19:57:54.103262,LoopNet API,39172088,"[[-77.674289, 43.111963]]",1074,Retail
,,,710499,,2026-04-10T19:57:54.103263,LoopNet API,39113038,"[[-77.641053, 43.146858]]",3102,Multi-Family
,,,1236855,,2026-04-10T19:57:54.103265,LoopNet API,39082310,"[[-77.607652, 43.180298]]",607,Industrial
,,,1477972,,2026-04-10T19:57:54.103267,LoopNet API,39031619,"[[-77.559786, 43.169987]]",1704,Industrial
,,,963881,,2026-04-10T19:57:54.103269,LoopNet API,39011722,"[[-77.614977, 43.178606]]",2670,Office
,,,630435,,2026-04-10T19:57:54.103270,LoopNet API,38985531,"[[-77.635785, 43.095101]]",4642,Industrial
,,,886416,,2026-04-10T19:57:54.103271,LoopNet API,38816016,"[[-77.66101, 43.149414]]",2872,Industrial
,,,914994,,2026-04-10T19:57:54.103273,LoopNet API,38794915,"[[-77.651745, 43.145283]]",2708,Industrial
,,,700589,,2026-04-10T19:57:54.103274,LoopNet API,38693769,"[[-77.642082, 43.222331]]",1711,Retail
,,,1354173,,2026-04-10T19:57:54.103276,LoopNet API,38658005,"[[-77.649384, 43.161883]]",1213,Retail
,,,1170614,,2026-04-10T19:57:54.103277,LoopNet API,38636419,"[[-77.626949, 43.16643], [-77.600855, 43.173812]]",4291,Retail
,,,1052583,,2026-04-10T19:57:54.103278,LoopNet API,38636410,"[[-77.661895, 43.046676]]",3038,Multi-Family
,,,1663565,,2026-04-10T19:57:54.103280,LoopNet API,38610227,"[[-77.564976, 43.14901]]",1752,Multi-Family
,,,248056,,2026-04-10T19:57:54.103281,LoopNet API,38579493,"[[-77.65508, 43.153301]]",1436,Industrial
,,,1708861,,2026-04-10T19:57:54.103282,LoopNet API,38553022,"[[-77.599309, 43.157494]]",3929,Multi-Family
,,,714274,,2026-04-10T19:57:54.103284,LoopNet API,38530756,"[[-77.59832, 43.159179]]",3084,Office
,,,1542102,,2026-04-10T19:57:54.103287,LoopNet API,38530691,"[[-77.599626, 43.159095]]",3316,Office
,,,1338384,,2026-04-10T19:57:54.103288,LoopNet API,38500653,"[[-77.59903, 43.142998]]",4401,Industrial
,,,1516151,,2026-04-10T19:57:54.103290,LoopNet API,38455770,"[[-77.63365, 43.197508]]",1774,Office
,,,1825910,,2026-04-10T19:57:54.103291,LoopNet API,38433685,"[[-77.509827, 43.178265]]",3999,Office
,,,240409,,2026-04-10T19:57:54.103293,LoopNet API,38423222,"[[-77.670455, 43.205365]]",1614,Multi-Family
,,,1640210,,2026-04-10T19:57:54.103294,LoopNet API,38410033,"[[-77.612807, 43.165168]]",991,Retail
,,,1737294,,2026-04-10T19:57:54.103295,LoopNet API,38391803,"[[-77.69616, 43.221334]]",4306,Office
,,,728051,,2026-04-10T19:57:54.103297,LoopNet API,38357735,"[[-77.61102, 43.25571]]",4514,Retail
,,,1927883,,2026-04-10T19:57:54.103298,LoopNet API,38353121,"[[-77.487226, 43.118583]]",2931,Retail
,,,111829,,2026-04-10T19:57:54.103299,LoopNet API,38337053,"[[-77.736792, 43.182119]]",4710,Industrial
,,,955864,,2026-04-10T19:57:54.103300,LoopNet API,38306416,"[[-77.618951, 43.10377], [-77.619241, 43.104197]]",1526,Industrial
,,,1580664,,2026-04-10T19:57:54.103302,LoopNet API,38263561,"[[-77.66493, 43.131087]]",631,Multi-Family
,,,1734213,,2026-04-10T19:57:54.103303,LoopNet API,38223668,"[[-77.508242, 43.18241]]",2831,Multi-Family
,,,1180269,,2026-04-10T19:57:54.103304,LoopNet API,38013173,"[[-77.653018, 43.149681]]",4706,Industrial
,,,1191411,,2026-04-10T19:57:54.103305,LoopNet API,37994174,"[[-77.675616, 43.037633]]",1329,Industrial
,,,1832927,,2026-04-10T19:57:54.103307,LoopNet API,37974523,"[[-77.606928, 43.160039]]",1379,Retail
,,,460896,,2026-04-10T19:57:54.103308,LoopNet API,37938064,"[[-77.609412, 43.159125]]",1213,Multi-Family
,,,1693427,,2026-04-10T19:57:54.103310,LoopNet API,37863022,"[[-77.66444, 43.13292]]",3513,Office
,,,596205,,2026-04-10T19:57:54.103311,LoopNet API,37840949,"[[-77.607784, 43.14062]]",4233,Retail
,,,1622161,,2026-04-10T19:57:54.103312,LoopNet API,37766162,"[[-77.659114, 43.15824]]",2894,Retail
,,,1144734,,2026-04-10T19:57:54.103314,LoopNet API,37685380,"[[-77.640861, 43.080778]]",526,Retail
,,,1315530,,2026-04-10T19:57:54.103315,LoopNet API,37564679,"[[-77.601539, 43.089175], [-77.602465, 43.089255]]",2659,Multi-Family
,,,1885855,,2026-04-10T19:57:54.103316,LoopNet API,37409507,"[[-77.703288, 43.18576]]",2505,Retail
,,,597914,,2026-04-10T19:57:54.103318,LoopNet API,37029121,"[[-77.704267, 43.185293]]",4471,Industrial
,,,412619,,2026-04-10T19:57:54.103319,LoopNet API,36999876,"[[-77.618147, 43.103253]]",3756,Industrial
,,,1350347,,2026-04-10T19:57:54.103320,LoopNet API,36911005,"[[-77.665334, 43.133994]]",4100,Retail
,,,306291,,2026-04-10T19:57:54.103321,LoopNet API,36845807,"[[-77.521768, 43.091687]]",2890,Industrial
,,,1485793,,2026-04-10T19:57:54.103323,LoopNet API,36693922,"[[-77.618859, 43.102351]]",795,Industrial
,,,1013337,,2026-04-10T19:57:54.103324,LoopNet API,36611613,"[[-77.628904, 43.174154]]",1362,Retail
,,,761521,,2026-04-10T19:57:54.103326,LoopNet API,36398849,"[[-77.581112, 43.0941]]",4617,Office
